,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2019-06-01,0.1528544059167052,0.0,0.0,0.0,0.0,0.06688921939270645,0.10487816619535997,0.35000000000000003,0.11986831825460458,0.08084880378771368,0.12466108645291024,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.2027008270290247,0.04956813150895716,0.35,0.2707730323960195,0.015320900727291847,0.11163710833870671,0.0
2019-08-01,0.07341665443958549,0.0,0.0,0.0,0.0,0.17331650015596473,0.0,0.35000000000000003,0.25605890126741987,0.0,0.14720794413702995,0.0
2019-09-01,0.25575721923339795,0.0,0.0,0.0,0.005192686515969315,0.017716399605276892,0.01979535926772382,0.3499999999999999,0.15773295991841535,0.04371506272310999,0.15009031273610673,0.0
2019-10-01,0.23108349887244672,0.0,0.0,0.0,0.012169985232598185,0.025517983246174228,0.031855887856715816,0.35,0.1756464886240824,0.030093141490238492,0.14363301467774428,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.2622994272599257,0.0,0.03770057274007429,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.15312830897114652,0.0,0.1468716910288535,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.14690537127800468,0.0,0.15309462872199534,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.3299193587083678,0.10374417379735237,0.35,0.0371613215582733,0.0,0.17917514593600647,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.35000000000000014,0.0,0.35000000000000014,0.18994327174171,0.0,0.11005672825828966,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.34999999999999964,0.0,0.0,0.34999999999999964,0.30000000000000054,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999998,0.0,0.17203320604411468,0.34999999999999976,0.12796679395588562,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.010672133287881967,0.3499999999999999,0.2893278667121182,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.09994877744983574,0.3499999999999999,0.20005122255016436,0.0,0.0
2020-08-01,0.0,0.3000000000000005,0.0,0.0,0.0,0.3499999999999998,0.0,0.0,0.3499999999999998,0.0,0.0,0.0
2020-09-01,0.0,0.34999999999999976,0.0,0.0,0.0,0.34999999999999987,0.0,0.0,0.30000000000000043,0.0,0.0,0.0
2020-10-01,0.0,0.35,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
2020-11-01,0.0,0.3499999999999999,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.3000000000000001,0.0,0.0,0.0
