date,Equal Weight,Sample MVO,Shrinkage MVO,Historical Mean-CVaR,Wasserstein Robust CVaR
2022-05-01,2.3848524286077588e-05,0.0001723697224040702,7.414194993021007e-05,0.00019467432083999881,2.044462801012874e-05
2022-06-01,2.2989833323708415e-05,0.0002524697403018206,3.8384418223991175e-05,0.0002446123414297516,1.8168445088480367e-05
2022-07-01,1.4786868125696352e-05,2.6668478913376414e-05,5.004633846924053e-05,0.00024536982102254677,8.145743403139019e-06
2022-08-01,2.4026831297074953e-05,0.0010000000000000002,2.3263651662308995e-05,0.00018185631921523282,2.1177526869935986e-05
2022-09-01,9.605368675496489e-06,0.00017521354272081408,2.520078378092899e-06,0.00019550010895917624,7.815183785643929e-06
2022-10-01,1.2777940852718876e-05,0.00017810561896129058,0.00010134136438401418,0.00014480654693425183,0.00016498498630669345
2022-11-01,2.2857961405447455e-05,0.001,5.60222143158648e-05,0.00013758515422399348,0.00027022782924862154
2022-12-01,1.488736689177321e-05,3.177639845440117e-06,4.1418467235315585e-05,1.0287507023787203e-05,1.0287507023787182e-05
2023-01-01,2.2720736266896747e-05,2.4917121163513244e-06,2.1953243021109534e-05,1.0010205444726104e-05,1.0010205444725563e-05
2023-02-01,2.689799720540286e-05,1.642487700264761e-06,1.3223980386780436e-05,1.5910483504544722e-05,8.754024011458551e-05
2023-03-01,1.4664993269414125e-05,5.753784287782837e-06,2.6660307242459463e-05,0.0002837326416045297,0.00024167503745529685
2023-04-01,1.4108542432541346e-05,4.254932956353632e-05,1.53423964262416e-05,0.000144187260927375,9.052554256164625e-05
2023-05-01,1.492918552975872e-05,5.247714039417166e-05,9.54255440409014e-06,0.0003199230549562526,0.00026467617286599364
2023-06-01,2.642276422764226e-05,0.00028922027012538075,2.926016165543908e-05,0.00019719413531024682,1.5651180664740478e-05
2023-07-01,1.7621190716967314e-05,0.00018542857286546005,1.2060143092150692e-05,8.348982542889394e-05,9.482730707154052e-06
2023-08-01,7.851733436677458e-06,0.00018278553310137634,1.3954633735771748e-05,9.382962328296876e-05,0.00012610240144326942
2023-09-01,8.834278191093947e-06,0.00065,1.5367516013829492e-05,6.878749379752402e-05,3.527957978094744e-05
2023-10-01,1.0434328942219905e-05,1.598290990949583e-05,6.977525065189564e-06,4.687663870598226e-05,0.00016041308556204094
2023-11-01,1.5758558558558574e-05,0.00010694372298952168,1.7811690872912467e-05,7.344661129237477e-05,8.348096235571243e-06
2023-12-01,1.518156025079049e-05,2.519413980886248e-05,1.1213213534664459e-05,7.391319812687886e-05,9.141524703659725e-06
2024-01-01,1.0054393272117643e-05,7.430585651843749e-06,4.80450341078805e-05,0.0005151264717296979,0.0005707791049536211
2024-02-01,1.7976382540109394e-05,0.00046066690844347283,1.7645199517591855e-05,0.00023209874691039117,0.00025
2024-03-01,1.146026468895852e-05,0.00013063118823043295,2.1358208573363043e-05,0.00017135454233693502,0.00011996584011738933
2024-04-01,1.0909544543618061e-05,2.064715011127357e-05,2.1098652862650192e-05,0.00014655845332737613,4.537931274187958e-05
2024-05-01,1.0224089635854341e-05,0.0005605527670723958,1.242836966072415e-05,0.00015270661036457175,2.1891050240581648e-05
2024-06-01,9.44997736532368e-06,0.0006116257275705289,4.2973924622972144e-05,0.00015573899889074054,0.00016201154684547964
2024-07-01,1.4779467806607681e-05,2.8286736827216635e-05,1.7368823978693748e-05,0.00014710573895679576,0.00015385960279512887
2024-08-01,1.2877456526798107e-05,7.218643278871965e-05,2.0914475553589258e-05,0.000148040173550386,0.00014911823408543846
2024-09-01,1.2129865241901842e-05,0.0003414488293703988,1.3283539713892362e-05,7.861817358916247e-06,8.409772427122818e-06
2024-10-01,1.4334702852218933e-05,1.083888879701704e-05,1.3426996840850421e-05,9.193677449561356e-06,9.22025002886321e-06
2024-11-01,9.605084474134809e-06,0.00013311088857719826,1.4134063128494821e-05,3.826243740208536e-06,0.00024999999999999957
2024-12-01,2.1376532758709127e-05,0.0005608614575110067,2.4169591924419038e-05,1.918095040273959e-05,0.00025236206274792606
2025-01-01,2.11352446136117e-05,0.0001129720101766926,1.942496880991865e-05,7.300391887598562e-06,7.3003918875987705e-06
2025-02-01,1.1190937466365313e-05,0.00039472731625368377,2.9221037334792325e-05,1.282398857606504e-05,3.3092007400366054e-05
2025-03-01,2.6057553070215996e-05,0.0009088183103846989,4.872683484545244e-05,2.112855866969028e-05,0.0003492916463116735
2025-04-01,1.617935409457899e-05,0.0003473364581570381,8.623797460348692e-05,0.0004395204655095956,0.000440009410684342
2025-05-01,1.6137426950210193e-05,0.00024567939748173676,0.00011581933151951746,0.0003327896763534212,0.0003729469634408579
2025-06-01,1.80441513700874e-05,0.0008207574114466804,1.99996915457827e-05,1.7537200875000093e-05,1.4299225856827837e-05
2025-07-01,1.4675474800758703e-05,0.0006390823657103232,1.7085545280208942e-05,1.047305371064318e-05,1.1632045043055699e-05
2025-08-01,1.3083412107442364e-05,0.00029645352647807946,3.016975271980308e-05,3.339998324069216e-06,9.362467537792098e-06
2025-09-01,9.57564883809893e-06,8.726400394292447e-05,2.0656988795620988e-05,5.118576727886893e-06,1.004157735822641e-05
