,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2021-11-01,0.0,0.0,0.0,0.0,0.3500000000000001,0.0,0.0,0.06297229219143533,0.23702770780856453,0.3500000000000001,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.35000000024097466,0.0,0.0,0.06297229211455015,0.23702770740350051,0.35000000024097466,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.06297229219143555,0.23702770780856444,0.35000000000000003,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.34999997618276535,0.0,0.0,0.10000000769849961,0.20000003993596974,0.34999997618276535,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.32662314235437,0.16354569269201932,0.0,0.09903839453984506,0.06079277041376564,0.35,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.1480365795053973,0.0,0.0,0.19159755131522893,0.3103658691793738,0.35,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.3499999733101739,0.0,0.0,0.10000000862701329,0.20000004475263872,0.3499999733101739,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.1077861772029419,0.0,0.0,0.20985253175341323,0.33236129104364487,0.35,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.34999996716768844,0.0,0.0,0.10000001061246334,0.20000005505215954,0.34999996716768844,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.15988746053487157,0.0,0.0,0.18622275779782088,0.30388978166730757,0.35,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.10000000000000094,0.19999999999999898,0.35000000000000003,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.21119581073112134,0.0,0.0,0.16295260705224904,0.27585158221662964,0.35,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.34999999999999964,0.0,0.0,0.10000000000000141,0.19999999999999926,0.34999999999999964,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.34999999999999964,0.0,0.0,0.10000000000000141,0.19999999999999926,0.34999999999999964,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.3500000054031763,0.0,0.0,0.0999999982535185,0.19999999094012885,0.3500000054031763,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.35000000000000026,0.0,0.0,0.10000000000000082,0.19999999999999868,0.35000000000000026,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0685332036497256,0.13216118010682734,0.0,0.20789930502970125,0.24140631121374587,0.35,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.030102760155683285,0.03315735127207422,0.0,0.24274024858692225,0.3439996399853203,0.35,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.34999996849439813,0.0,0.0,0.10000001018363555,0.20000005282756803,0.34999996849439813,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.14289592794187408,0.08717166256777784,0.0,0.18776536563066074,0.23216704385968734,0.35,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.06345624321925677,0.11837689265804013,0.0,0.2159848894621093,0.2521819746605938,0.35,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.08777348236262292,0.18439982486397527,0.0,0.17725717177560557,0.2005695209977963,0.35,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.10602081568284281,0.23394255640669806,0.0,0.14819640672778572,0.1618402211826734,0.35,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.11790408636218519,0.2662064318335692,0.0,0.12927106946607492,0.13661841233817074,0.35,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0984001173681858,0.21325185031033,0.0,0.160333156757839,0.17801487556364526,0.35,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.11925992184526955,0.26988761593733696,0.0,0.12711176126876442,0.1337407009486292,0.35000000000000003,0.0,0.0
2024-01-01,0.3499999999999998,0.0,0.0,0.0,0.0,0.0,0.0042269611576539025,0.0,0.2957730388423463,0.3499999999999998,0.0,0.0
2024-02-01,0.2448562066394087,0.0,0.0,0.0,0.0,0.23209874691039123,0.0,0.0,0.17304504645020008,0.35,0.0,0.0
2024-03-01,0.21581545814759473,0.0,0.0,0.0,0.0,0.0841845418524054,0.0,0.0,0.35,0.35,0.0,0.0
2024-04-01,0.22055190617916354,0.0,0.0,0.0,0.0,0.2255354839853993,0.0,0.0,0.2039126098354372,0.35,0.0,0.0
2024-05-01,0.20244920036538264,0.0,0.0,0.0,0.0,0.09755079963461741,0.0,0.0,0.35,0.35,0.0,0.0
2024-06-01,0.3499999999999998,0.0,0.0,0.0,0.0,0.0,0.0042269611576527194,0.0,0.2957730388423477,0.3499999999999998,0.0,0.0
2024-07-01,0.2007057142575872,0.0,0.0,0.0,0.0,0.09929428574241281,0.0,0.0,0.35,0.35,0.0,0.0
2024-08-01,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157657552,0.0,0.2957730388423424,0.35000000000000003,0.0,0.0
2024-09-01,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157652062,0.0,0.2957730388423479,0.35000000000000003,0.0,0.0
2024-10-01,0.3500000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157655407,0.0,0.295773038842344,0.3500000000000003,0.0,0.0
2024-11-01,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157657553,0.0,0.29577303884234246,0.35000000000000003,0.0,0.0
2024-12-01,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157657553,0.0,0.29577303884234246,0.35000000000000003,0.0,0.0
2025-01-01,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.004226961157657553,0.0,0.29577303884234246,0.35000000000000003,0.0,0.0
2025-02-01,0.3500000000000008,0.0,0.0,0.0,0.0,0.0,0.004226961157655697,0.0,0.29577303884234263,0.3500000000000008,0.0,0.0
2025-03-01,0.3500000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999755,0.3500000000000012,0.0,0.0
2025-04-01,0.06185057127031532,0.0,0.0,0.187087050482058,0.0,0.0,0.0,0.0,0.1509488861052604,0.35,0.25011349214236633,0.0
2025-05-01,0.3500000000000002,0.04656004540186971,0.0,0.0,0.0,0.0,0.0,0.0,0.07648390665909709,0.3500000000000002,0.17695604793903286,0.0
2025-06-01,0.3500000000000002,0.04656004540186971,0.0,0.0,0.0,0.0,0.0,0.0,0.07648390665909709,0.3500000000000002,0.17695604793903286,0.0
2025-07-01,0.3500000000000002,0.04656004540186971,0.0,0.0,0.0,0.0,0.0,0.0,0.07648390665909709,0.3500000000000002,0.17695604793903286,0.0
2025-08-01,0.34999999999999976,0.0465600454018685,0.0,0.0,0.0,0.0,0.0,0.0,0.0764839066590992,0.34999999999999976,0.1769560479390327,0.0
2025-09-01,0.3500000000000003,0.04656004540186906,0.0,0.0,0.0,0.0,0.0,0.0,0.07648390665909793,0.3500000000000003,0.1769560479390324,0.0
