date,Equal Weight,Sample MVO,Shrinkage MVO,Historical Mean-CVaR,Wasserstein Robust CVaR
2019-11-01,0.02863091080505001,0.018342282450557346,0.014412653942432052,0.003523689094644107,0.003523689094644024
2019-12-01,0.03047480671651666,0.03354873265862848,0.03285694759252892,0.025716340072246824,0.025716340072246806
2020-01-01,-0.006906639279302591,0.026487188790350155,0.009006697202679314,0.01646151748544648,0.01646151751783164
2020-02-01,-0.08588317222166282,-0.08595356497590148,-0.08799182809828907,-0.08207642519258344,-0.08207642519655191
2020-03-01,-0.15424303894399066,-0.11691234300117281,-0.1150904696636928,-0.10680123421171676,-0.11274539115254889
2020-04-01,0.14306231886913912,0.15567803789532017,0.0972677204974932,0.1352908186397985,0.13703081679252424
2020-05-01,0.04786714271134051,0.05546418272760329,0.041672201400816615,0.044289775030905185,0.05163346839609578
2020-06-01,0.017201721512242835,0.030866281216897617,-0.021758080824617165,0.006439510885783684,0.017538070065652563
2020-07-01,0.059182929859774164,0.07193888368095695,0.05967134759251132,0.0679133647502531,0.06965433852371784
2020-08-01,0.07899256671701914,0.188328782541886,0.018474719856215738,0.043253119025857975,0.05655766411952047
2020-09-01,-0.03709562587046233,-0.061759065941461994,-0.012236753920171607,-0.014086379906230313,-0.0215593720868785
2020-10-01,-0.019866223576110037,-0.025790692874614315,-0.006208569509186357,-0.021382159385156665,-0.015024988504964146
2020-11-01,0.14600789675049736,0.18117224086961872,0.07782377243307542,0.08493404082064392,0.09057190618002559
2020-12-01,0.048705816523901636,0.03064544475804859,0.0292053128689098,0.026407101761752833,0.031154631822928623
2021-01-01,0.001230629542516899,0.002163572093360419,-0.009986212611954282,-0.0028063493925168733,-0.0069589865847745295
2021-02-01,0.03551667623811545,-0.02933,-0.013815909644237089,-0.008984894252647384,-0.0021771730191497943
2021-03-01,0.045311735766861955,0.02326121937157682,0.06003387988615166,0.04601911544522543,0.043355241913033846
2021-04-01,0.04019448220013127,0.04441501309514503,0.034822512669856524,0.038683644138568535,0.04336640096695527
2021-05-01,0.007126054476266772,-0.013419643983790967,-7.983749148594286e-05,0.002006147800784074,-0.004107528925663841
2021-06-01,0.013621393504115089,0.03313317466731616,0.005248017023539432,0.012553165170135388,0.024511700085514638
2021-07-01,0.002101528604470167,0.031234197010518116,0.022495745391670367,0.025203691433689123,0.020644235325556946
2021-08-01,0.0176401070511861,0.035945966199269146,0.021765042006772966,0.021190454640412255,0.02461084382261546
2021-09-01,-0.028406506002391127,-0.05663768050027271,-0.05254691316593363,-0.051266548211871384,-0.0529054085267661
2021-10-01,0.070765441882805,0.05338531555008223,0.03176734504473352,0.04309443026373378,0.03753002498856167
2021-11-01,-0.024530104777914404,0.01429433427864012,-0.034039652728786826,-0.012056493643109399,-0.004477249101724005
2021-12-01,0.043493900440518596,-0.006014976143689917,0.07450253137258943,0.06498183369466276,0.05162792365640018
2022-01-01,-0.03626313278124277,-0.09004328142688214,-0.0453017956964526,-0.07539304685287875,-0.07516038338073228
2022-02-01,-0.012009424989191525,-0.023320299261139054,-0.010328197315554127,-0.019907986378077558,-0.0191463068481663
2022-03-01,0.040589026838278704,0.06060165730014611,0.04563365518626899,0.03507520949548027,0.031376187038138076
2022-04-01,-0.07156066211800884,-0.07822801642630277,-0.04692688789306564,-0.06133224288888476,-0.07189744868003592
2022-05-01,0.010084484809047256,0.011607528505571691,0.02435955406277937,-0.00355967574427053,0.012112888705323201
2022-06-01,-0.08503132316665704,-0.04280129338711657,-0.05031368224139763,-0.055687527041341195,-0.0656515017784218
2022-07-01,0.09199354646520763,0.044108331521086626,0.04065441853040141,0.05617463699655726,0.06427518758993019
2022-08-01,-0.02668236016463041,-0.049144999999999994,-0.021483077344387758,-0.029602293528816468,-0.02968784419353645
2022-09-01,-0.09154293870200883,-0.08885370767781811,-0.08475207707532881,-0.07131050010895922,-0.09542448185045233
2022-10-01,0.08592055539248061,0.007271894381038682,0.07487233009523472,0.06291912388961668,0.058194323086180985
2022-11-01,0.04392714203859455,0.05749,0.059362101619360154,0.06766241484577604,0.06752977217075137
2022-12-01,-0.06315655403355842,-0.01814817763984544,-0.020418203912950475,-0.030800287507023735,-0.03080028750702376
2023-01-01,0.0734772792637331,-0.00912749171211635,-0.005310273849270698,0.025319989042018366,0.025319989042018317
2023-02-01,-0.02396856466387207,-0.04011164248770026,-0.041829705090780094,-0.04231591048350455,-0.04319399419023303
2023-03-01,0.013260335006730585,0.03186924621571222,0.030438224110649295,0.03978898220038707,0.037068804762809916
2023-04-01,0.0031942247909007918,0.028742129440774113,0.029161692121204497,0.027037764390967934,0.027091426108670828
2023-05-01,-0.024214929185529754,-0.04950775153763967,-0.05209094197162424,-0.04778491953444435,-0.04142162061731042
2023-06-01,0.0794819105691057,0.041312089063038,0.03461341182311935,0.056745570709304,0.06544545993044643
2023-07-01,0.03213237880928303,0.02445243684309242,0.015900701161302506,0.017423829206452884,0.014932955540897805
2023-08-01,-0.021024518400103342,-0.027401437470525397,-0.02898159208803976,-0.016530278162481444,-0.01482866059296639
2023-09-01,-0.04163383427819109,-0.021135000000000004,-0.04711403090551468,-0.054120385108477435,-0.05663094722125362
2023-10-01,-0.036468767662275546,-0.08729598290990946,-0.023590364017081315,-0.021406947661628085,-0.01563520715475474
2023-11-01,0.07790924144144143,0.09941931583856853,0.05409024519421569,0.0729892930434213,0.07393530923490133
2023-12-01,0.046376485106415864,0.04473455330450025,0.04084669867275049,0.0500313529794769,0.04551112206672952
2024-01-01,-0.00827672105993878,-0.05075201892297215,-0.00012575548056449344,0.008875631334820177,0.009160865413318807
2024-02-01,0.042715356950793225,0.06116642563161,0.02828323927104776,0.05085934410783676,0.0547
2024-03-01,0.03539687306864438,0.029009142646539515,0.03815752879980103,0.025248538206548637,0.02551232658554928
2024-04-01,-0.03313590954454361,-0.04521237232405842,-0.024661684224337774,-0.043214585021140665,-0.04213007669718471
2024-05-01,0.030856442577030813,0.02391944723292761,0.037873632267475,0.029595950963327882,0.031886469322484824
2024-06-01,0.005890550022634675,0.025583734022788015,-0.0073109358560606305,0.013164687505298214,0.014183724887263067
2024-07-01,0.03846022053219339,0.012504650896763888,0.03612923388266101,0.01243425968776668,0.013069847554629175
2024-08-01,0.01847878921013987,0.03774245343652793,0.048163839387138606,0.040711887473060426,0.03916934798961339
2024-09-01,0.028329536801424762,0.011018578121876328,0.012462342855187209,0.008072027748520704,0.009780654457916114
2024-10-01,-0.012039334702852218,-0.0186600421580474,-0.018266190908372747,-0.02337082734081587,-0.02251650153463579
2024-11-01,0.08282372824885921,0.025476976490775568,0.025503721989830426,0.033413203459230066,0.03962499999999984
2024-12-01,-0.04545470986609204,-0.019714997757057443,-0.05775637107539905,-0.04235660288490409,-0.042589783997249026
2025-01-01,0.03231219808871972,0.024683377517628443,0.034338417011919115,0.04449113449006196,0.044491134490062124
2025-02-01,-0.008269524270799702,-0.08908533531576666,0.036813521716077276,0.020927598707540032,0.018297943430030345
2025-03-01,-0.036692724219736884,-0.020780805582299517,-0.017552436125821864,-0.03522612855866955,-0.030620517830972315
2025-04-01,-0.01799951268742791,-0.01977378980298019,-0.008270783618397873,-0.036363747342961994,-0.032562840633579775
2025-05-01,0.05141719590638312,0.014941619132202925,0.0075703232319500055,0.010727698548729323,0.03227394562758299
2025-06-01,0.02365695584862991,0.023934242588553346,0.012527100920718456,0.013266896539580759,0.007947455512962668
2025-07-01,0.004968657858532574,0.023087975757194356,0.0015217230489321266,-0.01104168147308664,-0.0016013295354169316
2025-08-01,0.03110358325455922,0.010554714718049729,0.02273065850709131,0.039050050476821765,0.028559021531996402
2025-09-01,0.02767375768449523,0.03329430919788723,0.005451334668345357,0.009225369612586616,0.01260419158036614
